"pais","provincia","municipio","ciudad"
"ARGENTINA","BUENOS_AIRES","LANúS","VALENTíN_ALSINA"
"ARGENTINA","SAN_JUAN","RIVADAVIA","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","CONCORDIA","ESTANCIA_GRANDE_"
"ARGENTINA","CORDOBA","UNIóN","BELL_VILLE"
"BOLIVIA","SANTA_CRUZ","CORDILLERA","CAMIRI"
"ARGENTINA","ENTRE_RIOS","VILLAGUAY","VILLA_CLARA_"
"ARGENTINA","CHACO","LIBERTADOR_GENERAL_SAN_MARTíN","LA_EDUVIGIS_"
"ARGENTINA","SAN_JUAN","JáCHAL","HUACO_"
"ARGENTINA","CORDOBA","TERCERO_ARRIBA","VILLA_ASCASUBI"
"ARGENTINA","FORMOSA","PILAGáS","MISIóN_TACAAGLé_"
"ARGENTINA","NEUQUEN","LONCOPUé","CHORRIACA_"
"ARGENTINA","CORDOBA","TOTORAL","CAñADA_DE_LUQUE"
"ARGENTINA","SANTIAGO_DEL_ESTERO","PELLEGRINI","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","SAN_NICOLáS","GENERAL_ROJO"
"ARGENTINA","SANTA_FE","GENERAL_LóPEZ","AMENáBAR"
"ARGENTINA","NEUQUEN","PICUNCHES","LAS_LAJAS_"
"ARGENTINA","BUENOS_AIRES","MONTE","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","CASEROS","ARTEAGA"
"ARGENTINA","BUENOS_AIRES","GENERAL_PUEYRREDóN","BO._ESTACIóN_CHAPADMALAL"
"ARGENTINA","CHUBUT","LANGUIñEO","TECKA"
"ARGENTINA","SAN_LUIS","DUPUY","NUEVA_GALIA_"
"ARGENTINA","CORDOBA","POCHO","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CHIVILCOY","MOQUEHUá"
"ARGENTINA","SAN_LUIS","DUPUY","ARIZONA_"
"ARGENTINA","SALTA","ANTA","LUIS_BURELLA_"
"ARGENTINA","JUJUY","SUSQUES","PASTOS_CHICOS_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","PELLEGRINI","AHí_VEREMOS"
"ARGENTINA","SANTA_CRUZ","RíO_CHICO","LAGO_POSADAS"
"ESPAÑA","CANTABRIA","SANTANDER","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","LIBERTADOR_GENERAL_SAN_MARTíN_","LAS_AGUADAS_"
"ESPAÑA","BARCELONA","TERRASSA","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","LONCOPUé","HUARENCHENQUE_"
"ARGENTINA","CORDOBA","JUáREZ_CELMAN","PASO_DEL_DURAZNO"
"ARGENTINA","LA_PAMPA","CONHELO","RUCANELO_"
"ESTADOS_UNIDOS","TENNESSEE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","LORETO_","TAQUETúYOJ"
"ARGENTINA","ENTRE_RIOS","GUALEGUAYCHú","ALDEA_SAN_JUAN"
"ARGENTINA","SANTA_FE","CASTELLANOS","CASTELLANOS"
"ARGENTINA","CATAMARCA","ANCASTI","EL_CHORRITO"
"URUGUAY","COLONIA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CARLOS_CASARES","LA_DORITA"
"ARGENTINA","CORRIENTES","MERCEDES","SIN_INFORMAR"
"ARGENTINA","SALTA","LA_VIñA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","VEINTICINCO_DE_MAYO","ERNESTINA"
"ARGENTINA","RIO_NEGRO","VALCHETA","AGUADA_CECILIO_"
"ARGENTINA","SALTA","ROSARIO_DE_LERMA_","CACHIñAL_"
"ARGENTINA","BUENOS_AIRES","ROJAS","HUNTER"
"ARGENTINA","LA_RIOJA","ARAUCO","SIN_INFORMAR"
"ESPAÑA","HUESCA","HUESCA","SIN_INFORMAR"
"BRASIL","PERNAMBUCO","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","ALICANTE","MURO_DE_ALCOY","SIN_INFORMAR"
"ESPAÑA","LLEIDA","SEU_D´URGELL__LA","SIN_INFORMAR"
"ESPAÑA","TOLEDO","YUNCOS","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SANT_ANTONI_DE_VILAMAJOR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","BOLíVAR","PARAJE_VALLIMANCA"
"ESPAÑA","MURCIA","JUMILLA","SIN_INFORMAR"
"PERU","HUANUCO","SIN_INFORMAR","SIN_INFORMAR"
"PORTUGAL","SANTAREM","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","BRION","SIN_INFORMAR"
"ESPAÑA","GIRONA","LLANÇA","SIN_INFORMAR"
"CHILE","LOS_LAGOS","LLANQUIHUE","LLANQUIHUE"
"HONDURAS","ISLAS_DE_LA_BAHIA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","OLAVARRIA","MUñOZ"
"BRASIL","PARA","SIN_INFORMAR","SIN_INFORMAR"
"PARAGUAY","BUENOS_AIRES","QUILMES","BERNAL"
"ARGENTINA","BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","BARRACAS"
"ARGENTINA","SANTIAGO_DEL_ESTERO","ALBERDI_","LAS_CARPAS"
"BOLIVIA","COCHABAMBA","MIZQUE","MIZQUE"
"ARGENTINA","JUJUY","YAVI","RODEO_"
"ESPAÑA","CIUDAD_REAL","CAMPO_DE_CRIPTANA","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","TUBARãO","JAGUARUNA"
"ARGENTINA","BUENOS_AIRES","GENERAL_SAN_MARTíN","VILLA_GENERAL_ANTONIO_J._DE_SUCRE"
"REPUBLICA_CHECA","MORAVSKOSLEZSKY_KRAJ","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","BENIRREDRA","SIN_INFORMAR"
"ESPAÑA","LUGO","BURELA","SIN_INFORMAR"
"ESPAÑA","HUESCA","BIESCAS","SIN_INFORMAR"
"ESPAÑA","TENERIFE","BREÑA_ALTA","SIN_INFORMAR"
"ESPAÑA","LUGO","VALADOURO__O","SIN_INFORMAR"
"MEXICO","OAXACA","VILLA_DE_TUTUTEPEC_DE_MELCHOR_OCAMPO","SIN_INFORMAR"
"BRASIL","MINAS_GERAIS","CONSELHEIRO_LAFAIETE","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","AYACUCHO_","SAN_IGNACIO_"
"ISLANDIA","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","DISTRITO_FEDERAL","DISTRITO_FEDERAL","RA_III_TAGUATINGA"
"ESTADO_DE_CIUDAD_DEL_VATICANO","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","CAPAYáN_","EL_ROSARIO_"
"ARGENTINA","JUJUY","SANTA_BáRBARA","SIETE_AGUAS"
"COLOMBIA","PUTUMAYO","SIN_INFORMAR","SIN_INFORMAR"
"BOLIVIA","COCHABAMBA","TIRAQUE","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","OIA","SIN_INFORMAR"
"BOLIVIA","TARIJA","GRAN_CHACO","CARAPARI"
"BRASIL","SANTA_CATARINA","ITUPORANGA","ITUPORANGA"
"BULGARIA","VARNA","SIN_INFORMAR","SIN_INFORMAR"
"UCRANIA","ZAPORIZ_KA_OBLAST","SIN_INFORMAR","SIN_INFORMAR"
"LIBANO","MONT-LIBAN","CAZA_BAABDA","CHIYAH"
"ESPAÑA","BARCELONA","MASIES_DE_VOLTREGA__LES","SIN_INFORMAR"
"ESPAÑA","GRANADA","CALICASAS","SIN_INFORMAR"
" ","CIUDAD AUTONOMA DE BS AS","COMUNA 2","RECOLETA"
" ","CORDOBA","SAN JUSTO","ARROYITO"
" ","CORDOBA","UNION","SAN ANTONIO DE LITIN"
"RUSIA","MOSCOW_CITY","CIUDAD_DE_BUENOS_AIRES","SIN_INFORMAR"
" ","JUJUY","TILCARA","HUACALERA"
"ARGENTINA","ENTRE_RIOS","SAN_JOSé_DE_FELICIANO","SAN_JOSé_DE_FELICIANO_"
"ARGENTINA","SANTA_FE","VERA","VERA"
"ARGENTINA","NEUQUEN","CONFLUENCIA","CENTENARIO_"
"ARGENTINA","NEUQUEN","PICUNCHES","BAJADA_DEL_AGRIO_"
"ARGENTINA","BUENOS_AIRES","TRES_DE_FEBRERO","CIUDAD_JARDíN_LOMAS_DEL_PALOMAR"
"ARGENTINA","MENDOZA","SAN_RAFAEL_","CUADRO_NACIONAL"
"ARGENTINA","BUENOS_AIRES","BENITO_JUáREZ","BENITO_JUáREZ"
"ARGENTINA","BUENOS_AIRES","PATAGONES","VILLALONGA"
"ARGENTINA","CATAMARCA","TINOGASTA","TINOGASTA_"
"ARGENTINA","RIO_NEGRO","CONESA","GENERAL_CONESA_"
"ARGENTINA","BUENOS_AIRES","MAR_CHIQUITA","SANTA_CLARA_DEL_MAR"
"ARGENTINA","TUCUMAN","LEALES","QUILMES_Y_LOS_SUELDOS"
"ARGENTINA","ENTRE_RIOS","PARANá","SIN_INFORMAR"
"ARGENTINA","CORDOBA","MARCOS_JUáREZ","CRUZ_ALTA"
"ARGENTINA","NEUQUEN","MINAS","ANDACOLLO"
"ARGENTINA","SAN_JUAN","POCITO","VILLA_LA_ANGOSTURA"
"ARGENTINA","SANTA_FE","ROSARIO","CORONEL_RODOLFO_S._DOMíNGUEZ"
"ARGENTINA","BUENOS_AIRES","BARADERO","IRINEO_PORTELA"
"ARGENTINA","CATAMARCA","SANTA_MARíA","EL_CAJóN_"
"ARGENTINA","CHUBUT","FUTALEUFú","VILLA_FUTALAUFQUEN_"
"ARGENTINA","CATAMARCA","VALLE_VIEJO","HUAYCAMA_"
"ARGENTINA","CATAMARCA","SANTA_ROSA","LA_BAJADA_"
"ESPAÑA","MALAGA","MIJAS","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","CAPAYáN_","CONCEPCIóN_"
"ARGENTINA","CATAMARCA","TINOGASTA","COPACABANA_"
"ARGENTINA","CHUBUT","TEHUELCHES","DOCTOR_ATILIO_OSCAR_VIGLIONE_O_LAS_PAMPAS_"
"ARGENTINA","ENTRE_RIOS","VICTORIA","SIN_INFORMAR"
"ARGENTINA","SANTA_CRUZ","DESEADO","KOLUEL_KAYKE"
"CHILE","LIBERTADOR_GENERAL_BERNARDO_OHIGGINS","CACHAPOAL","RANCAGUA"
"ARGENTINA","CORDOBA","TERCERO_ARRIBA","PAMPAYASTA_NORTE"
"ESPAÑA","CASTELLON","CASTELLÓN_DE_LA_PLANA/CASTELLÓ_DE_LA_PLANA","SIN_INFORMAR"
"ITALIA","ITALY_(GENERAL)","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","LA_PAZ","LA_QUINTA_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","LORETO_","MONTE_REDONDO"
"ARGENTINA","SANTIAGO_DEL_ESTERO","SAN_MARTíN","LA_VERDE"
"ARGENTINA","CATAMARCA","SANTA_MARíA","AGUA_AMARILLA_"
"RUSIA","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","TINOGASTA","LA_CIéNAGA_"
"ESPAÑA","PONTEVEDRA","GROVE__O","SIN_INFORMAR"
"CHILE","REGION_METROPOLITANA","CORDILLERA","PIRQUE"
"CHILE","REGION_METROPOLITANA","SANTIAGO","LO_PRADO"
"ESPAÑA","IBIZA","SANT_JOAN_DE_LABRITJA","SIN_INFORMAR"
"CHILE","LIBERTADOR_GENERAL_BERNARDO_OHIGGINS","CACHAPOAL","SAN_VICENTE_DE_TAGUA_TAGUA"
"ARGENTINA","CATAMARCA","SANTA_ROSA","PUESTO_DEL_MEDIO_"
"TURQUIA","ANKARA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","ROJAS","GUIDO_SPANO"
"ESPAÑA","CORDOBA","MONTILLA","SIN_INFORMAR"
"ESPAÑA","ALICANTE","ONIL","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","MENGABRIL","SIN_INFORMAR"
"ESPAÑA","BARCELONA","CABRERA_DE_MAR","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","IGLESIA","CAMPANARIO_"
"ARGENTINA","SAN_LUIS","CORONEL_PRINGLES","ARROYO_BARRANQUITA_"
"ARGENTINA","CATAMARCA","SANTA_ROSA","OVANTA_"
"REINO_UNIDO","NOTTINGHAM","SIN_INFORMAR","SIN_INFORMAR"
"BOLIVIA","SANTA_CRUZ","FLORIDA","SAMAIPATA"
"ARGENTINA","CATAMARCA","EL_ALTO","EL_DURAZNO_"
"ISRAEL","YERUSHALAYIM","JERUSALéN","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","EL_ALTO","SIMOGASTA_"
"ESPAÑA","VALENCIA","CANALS","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","TIJUCAS","SãO_JOãO_BATISTA"
"ESPAÑA","HUELVA","SAN_BARTOLOME_DE_LA_TORRE","SIN_INFORMAR"
"ESPAÑA","ZARAGOZA","POZUELO_DE_ARAGON","SIN_INFORMAR"
"ESPAÑA","LLEIDA","MONTOLIU_DE_SEGARRA","SIN_INFORMAR"
"BRASIL","RIO_DE_JANEIRO","RIO_DE_JANEIRO","MARICá"
"ESPAÑA","VALENCIA","QUARTELL","SIN_INFORMAR"
"ESPAÑA","BARCELONA","VILASSAR_DE_DALT","SIN_INFORMAR"
"ARGENTINA","SALTA","METáN","LAS_JUNTAS_"
"ESPAÑA","CACERES","ZARZA_LA_MAYOR","SIN_INFORMAR"
"CHILE","LOS_LAGOS","PALENA","PALENA"
"BOLIVIA","LA_PAZ","AROMA","SIN_INFORMAR"
"ESPAÑA","BADAJOZ","VILLALBA_DE_LOS_BARROS","SIN_INFORMAR"
"ESPAÑA","GIRONA","VILAMACOLUM","SIN_INFORMAR"
"ESPAÑA","TARRAGONA","VESPELLA_DE_GAIA","SIN_INFORMAR"
"ARGENTINA","SIN_INFORMAR","CIUDAD_DE_BUENOS_AIRES","ALMAGRO"
" ","CORDOBA","SANTA MARIA","ANISACATE"
"ESPAÑA","CACERES","SAUCEDILLA","SIN_INFORMAR"
" ","MENDOZA","GODOY CRUZ","GODOY CRUZ"
"MEXICO","YUCATAN","CELESTúN","SIN_INFORMAR"
"ISRAEL","HAZAFON","NAZARET","SIN_INFORMAR"
"MEXICO","MEXICO","TIANGUISTENCO","SIN_INFORMAR"
" ","BUENOS AIRES","TRES DE FEBRERO","CIUDADELA"
" ","CORDOBA","SAN JUSTO","SACANTA"
"ARGENTINA","BUENOS_AIRES","LANúS","LANúS_ESTE"
"ARGENTINA","SALTA","CHICOANA","EL_CARRIL_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","BANDA","ARDILES"
"ARGENTINA","RIO_NEGRO","GENERAL_ROCA","GENERAL_ROCA_"
"ARGENTINA","BUENOS_AIRES","SAN_NICOLáS","CAMPOS_SALLES"
"ARGENTINA","SANTIAGO_DEL_ESTERO","GENERAL_TABOADA","AñATUYA"
"ARGENTINA","SALTA","METáN","EL_GALPóN_"
"ARGENTINA","CHUBUT","LANGUIñEO","COLAN_CONHUé_"
"ARGENTINA","SALTA","RIVADAVIA","SIN_INFORMAR"
"ARGENTINA","MISIONES","CONCEPCIóN","CONCEPCIóN_DE_LA_SIERRA_"
"CHILE","COQUIMBO","ELQUI","COQUIMBO"
"ARGENTINA","TUCUMAN","TRANCAS","TRANCAS"
"ARGENTINA","JUJUY","EL_CARMEN","PAMPA_BLANCA"
"ARGENTINA","TUCUMAN","GRANEROS","TACO_RALO"
"ARGENTINA","SANTA_FE","SAN_MARTíN","SASTRE"
"ARGENTINA","RIO_NEGRO","GENERAL_ROCA","GENERAL_ENRIQUE_GODOY_"
"ARGENTINA","NEUQUEN","ÑORQUíN","EL_HUECú_"
"ARGENTINA","SALTA","LA_CANDELARIA","LA_CANDELARIA_"
"PANAMA","PANAMA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CORONEL_PRINGLES","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","BELéN_","LAS_JUNTAS_"
"ARGENTINA","SANTA_FE","CASEROS","LOS_MOLINOS"
"ARGENTINA","CATAMARCA","FRAY_MAMERTO_ESQUIú","EL_HUECO_"
"ARGENTINA","CHUBUT","ALTO_RíO_SENGUER_","ALDEA_APELEG_"
"ARGENTINA","SALTA","IRUYA","RODEO_COLORADO_"
"ARGENTINA","RIO_NEGRO","GENERAL_ROCA","LAGO_PELLEGRINI_"
"ARGENTINA","SANTIAGO_DEL_ESTERO","SAN_MARTíN","MAJADAS_SUD"
"ARGENTINA","CORDOBA","COLóN","TINOCO"
"ARGENTINA","NEUQUEN","ÑORQUíN","NAUNAUCO_"
"ARGENTINA","CATAMARCA","POMáN","SAN_MIGUEL_"
"BRASIL","BAHIA","SALVADOR","SALVADOR"
"ESTADOS_UNIDOS","WASHINGTON","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","BRANDSEN","BARRIO_PARQUE_LAS_ACACIAS"
"BRASIL","CEARA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTA_FE","CONSTITUCIóN","CEPEDA"
"ESPAÑA","MADRID","CENICIENTOS","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","JáCHAL","EL_FISCAL_"
"REINO_UNIDO","BRISTOL,_CITY_OF","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","ALMERIA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SANTIAGO_DEL_ESTERO","SILíPICA","SAN_VICENTE"
"VENEZUELA","NUEVA_ESPARTA","SIN_INFORMAR","SIN_INFORMAR"
"FRANCIA","PICARDIE","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","CHACABUCO_","BALCARCE_"
"ARGENTINA","BUENOS_AIRES","TRENQUE_LAUQUEN","LA_CARRETA"
"TRINIDAD_Y_TOBAGO","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"REINO_UNIDO","SUFFOLK","SIN_INFORMAR","SIN_INFORMAR"
"COLOMBIA","QUINDIO","SIN_INFORMAR","SIN_INFORMAR"
"COLOMBIA","TOLIMA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","ALZIRA","SIN_INFORMAR"
"ARGENTINA","SAN_JUAN","RAWSON_","RAWSON_"
"ESPAÑA","CANTABRIA","SAN_VICENTE_DE_LA_BARQUERA","SIN_INFORMAR"
"BOSNIA_Y_HERZEGOVINA","REPUBLIKA_SRPSKA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BURGOS","ARANDA_DE_DUERO","SIN_INFORMAR"
"CHILE","VALPARAISO","LOS_ANDES","RINCONADA"
"ARGENTINA","LA_PAMPA","SAN_LUIS_CAPITAL","SANTA_ROSA_"
"CHILE","REGION_METROPOLITANA","CHACABUCO","SIN_INFORMAR"
"ARGENTINA","SAN_LUIS","DUPUY","MARTíN_DE_LOYOLA_"
"ESPAÑA","LA_RIOJA","FUENMAYOR","SIN_INFORMAR"
"DINAMARCA","VIBORG","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","BRANDSEN","LA_PEPITA"
"ESPAÑA","VALENCIA","CHESTE","SIN_INFORMAR"
"ESPAÑA","GRANADA","BENAMAUREL","SIN_INFORMAR"
"ARGENTINA","SALTA","LA_POMA","EL_SALADILLO_"
"BOLIVIA","COCHABAMBA","PUNATA","CIUDAD_DE_PUNATA"
"ESPAÑA","ALMERIA","PULPI","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","BOEDO"
"POLONIA","POMORSKIE","SIN_INFORMAR","SIN_INFORMAR"
"NUEVA_ZELANDA","WESTLAND","SIN_INFORMAR","SIN_INFORMAR"
"BRASIL","BAHIA","SANTA_MARIA_DA_VITóRIA","SIN_INFORMAR"
"BRASIL","SAO_PAULO","GUARATINGUETá","GUARATINGUETá"
"BRASIL","BAHIA","PAULO_AFONSO","PAULO_AFONSO"
"REINO_UNIDO","FALKIRK","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","ALICANTE","HONDON_DE_LAS_NIEVES","SIN_INFORMAR"
"SANTA_LUCIA","GROS-ISLET","SIN_INFORMAR","SIN_INFORMAR"
"RUSIA","LENINGRAD","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","HIDALGO","TEPEJI_DEL_RíO_DE_OCAMPO","SIN_INFORMAR"
"CHILE","BIO-BIO","ÑUBLE","QUIRIHUE"
" ","CORDOBA","TERCERO ARRIBA","DALMACIO VELEZ"
"BRASIL","SANTA_CATARINA","JOAçABA","CAçADOR"
"ARGENTINA","CATAMARCA","ANCASTI","VILLA_REAL"
" ","BUENOS AIRES","BERAZATEGUI","EL PATO"
" ","BUENOS AIRES","CORONEL SUAREZ","SANTA MARIA"
"ARGENTINA","BUENOS_AIRES","FLORENCIO_VARELA","SIN_INFORMAR"
"ARGENTINA","LA_RIOJA","VINCHINA","VILLA_SAN_JOSé_DE_VINCHINA_"
"ARGENTINA","MENDOZA","LAS_HERAS","EL_ZAPALLAR"
"ARGENTINA","BUENOS_AIRES","PILAR","DEL_VISO"
"ARGENTINA","SANTA_FE","ROSARIO","GENERAL_LAGOS"
"ARGENTINA","CHACO","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","MISIONES","ELDORADO","COLONIA_DELICIA_"
"ARGENTINA","ENTRE_RIOS","DIAMANTE","LAS_CUEVAS_"
"ARGENTINA","MENDOZA","LAS_HERAS","PANQUEHUA"
"ARGENTINA","CHACO","BERMEJO","LAS_PALMAS_"
"ARGENTINA","LA_RIOJA","CHILECITO","MALLIGASTA_"
"ARGENTINA","BUENOS_AIRES","FLORENTINO_AMEGHINO","BLAQUIER"
"ARGENTINA","FORMOSA","LAISHI_","TATANé_"
"ARGENTINA","CORDOBA","ISCHILíN","COPACABANA"
"ARGENTINA","SAN_JUAN","SAN_MARTíN","DOS_ACEQUIAS_(EST._LOS_ANGACOS)_"
"ARGENTINA","BUENOS_AIRES","SAAVEDRA","SAAVEDRA"
"ARGENTINA","MENDOZA","LAS_HERAS","EL_BORBOLLóN"
"ARGENTINA","CATAMARCA","CAPAYáN_","CONETA_"
"ARGENTINA","MENDOZA","TUNUYáN","LA_PRIMAVERA"
"ARGENTINA","SAN_LUIS","BELGRANO_","BARRIAL_"
"BRASIL","PARANA","APUCARANA","ARAPONGAS"
"ARGENTINA","SANTA_FE","CASEROS","LOS_NOGALES"
"ARGENTINA","CATAMARCA","ANDALGALá","EL_POTRERO"
"ARGENTINA","BUENOS_AIRES","NUEVE_DE_JULIO","MOREA"
"ARGENTINA","NEUQUEN","LOS_LAGOS","CUYIN_MANZANO_"
"ARGENTINA","ENTRE_RIOS","TALA","GOBERNADOR_ECHAGüE_"
"ARGENTINA","BUENOS_AIRES","JUNíN","LAPLACETTE"
"ARGENTINA","ENTRE_RIOS","GUALEGUAYCHú","DISTRITO_TALITAS_"
"ARGENTINA","ENTRE_RIOS","SAN_SALVADOR","COLONIA_BAYLINA_"
"ARGENTINA","SAN_JUAN","SARMIENTO","PEDERNAL_"
"INDONESIA","JAKARTA_RAYA","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","VALENCIA","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","RIO_NEGRO","EL_CUY","AGUADA_GUZMáN_"
"ARGENTINA","SANTA_FE","GENERAL_OBLIGADO","COLINA_SAN_MANUEL"
"ARGENTINA","BUENOS_AIRES","TRES_ARROYOS","VILLA_RODRíGUEZ_EST._BARROW"
"ARGENTINA","JUJUY","COCHINOCA","SAN_JOSé_DE_MIRAFLORES_"
"ARGENTINA","RIO_NEGRO","ADOLFO_ALSINA","VICEALMIRANTE_E._O´CONNOR_"
"SINGAPUR","SINGAPORE_(GENERAL)","SIN_INFORMAR","SIN_INFORMAR"
"MEXICO","JALISCO","TLAJOMULCO_DE_ZúñIGA","SIN_INFORMAR"
"COSTA_RICA","PUNTARENAS","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","NEUQUEN","LOS_LAGOS","HUEMUL_"
"ESPAÑA","BARCELONA","MANLLEU","SIN_INFORMAR"
"ESPAÑA","BARCELONA","SURIA","SIN_INFORMAR"
"ESPAÑA","MADRID","CHAPINERIA","SIN_INFORMAR"
"BRASIL","CEARA","FORTALEZA","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","CIUDAD_DE_BUENOS_AIRES","SAN_CRISTóBAL"
"ESPAÑA","GRANADA","PELIGROS","SIN_INFORMAR"
"ARGENTINA","SALTA","LA_POMA","EL_TRIGAL_"
"INDONESIA","RIAU","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","CATAMARCA","ANCASTI","CAñADA_LARGA"
"ESPAÑA","SEVILLA","GINES","SIN_INFORMAR"
"ESPAÑA","PONTEVEDRA","MARIN","SIN_INFORMAR"
"ARGENTINA","JUJUY","COCHINOCA","QUICHUAGUA_"
"SUECIA","GOTEBORGS_OCH_BOHUS_LAN","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","ENTRE_RIOS","LA_PAZ","COLONIA_OFICIAL_Nº_3_GRAL._URDINARRAIN_"
"IRLANDA","KILKENNY","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","BARCELONA","VILADECAVALLS","SIN_INFORMAR"
"ESPAÑA","TOLEDO","YELES","SIN_INFORMAR"
"BRASIL","PERNAMBUCO","RECIFE","CAMARAGIBE"
"COLOMBIA","META","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","MADRID","VELILLA_DE_SAN_ANTONIO","SIN_INFORMAR"
"BRASIL","SAO_PAULO","SANTOS","PRAIA_GRANDE"
"ARGENTINA","BUENOS_AIRES","GENERAL_PUEYRREDóN","PJE._SAN_FRANCISCO"
"MEXICO","MORELOS","TEMIXCO","SIN_INFORMAR"
"BOLIVIA","CHUQUISACA","NOR_CINTI","SAN_LUCAS"
"ARGENTINA","SANTIAGO_DEL_ESTERO","SAN_MARTíN","TRES_JAZMINES"
"ESPAÑA","MALLORCA","BINISSALEM","SIN_INFORMAR"
"ESPAÑA","VALENCIA","TORRE_BAJA","SIN_INFORMAR"
"ESPAÑA","TOLEDO","REAL_DE_SAN_VICENTE__EL","SIN_INFORMAR"
"SUIZA","INNER-RHODEN","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","TENERIFE","FASNIA","SIN_INFORMAR"
"ESPAÑA","LUGO","MONTERROSO","SIN_INFORMAR"
"ARGENTINA","CORRIENTES","GOYA","LA_SOLEDAD"
"ESPAÑA","SALAMANCA","LINARES_DE_RIOFRIO","SIN_INFORMAR"
"BRASIL","SANTA_CATARINA","BLUMENAU","TIMBó"
"ESPAÑA","VIZCAYA","GORLIZ","SIN_INFORMAR"
"ESPAÑA","LA_CORUÑA","ROIS","SIN_INFORMAR"
"ESPAÑA","ALICANTE","BENITACHELL","SIN_INFORMAR"
"MEXICO","YUCATAN","TIZIMíN","SIN_INFORMAR"
"ESPAÑA","LLEIDA","ALPICAT","SIN_INFORMAR"
"KIRIBATI","SIN_INFORMAR","SIN_INFORMAR","SIN_INFORMAR"
"HOLANDA","DRENTHE","SIN_INFORMAR","SIN_INFORMAR"
"ESPAÑA","MALLORCA","DEIÁ","SIN_INFORMAR"
"ARGENTINA","SIN_INFORMAR","CIUDAD_DE_BUENOS_AIRES","CHACARITA"
"NUEVA_ZELANDA","RODNEY","SIN_INFORMAR","SIN_INFORMAR"
"ARGENTINA","BUENOS_AIRES","PEHUAJó","ASTURIAS"
